inchi_key,gcm_cluster,cluster_size,cid,smiles,rscore_mean_all,rscore_mean_enriched,cpd_profile_score,cpd_profile_score_rank,rscore_x_dir_max_enriched,rscore_active,cluster_size,max_cpds_tested,num_assays,num_assays_enriched,fract_assays_enriched,num_assays_enriched_up,num_assays_enriched_down,gcm_conclusion
ODCHTCODQLEAGG-UHFFFAOYSA-N,14933,10,2835302,CCC1(C)Cc2ccccc2-c2[nH]c(=S)[nH]c(=O)c21,0.3548341237221635,6.6,18.600240390543227,1,6.6,1.0,10,7,77,1,0.0129870129870129,1,0,yes
SURLLZFZRLZTBI-UHFFFAOYSA-N,14936,10,4737072,O=Cc1ccc2ccc3cccnc3c2n1,0.3821526340618568,3.4,8.896968637535707,1,3.4,1.0,10,7,43,1,0.0232558139534883,1,0,yes
WJCSSTWNVXULIP-UHFFFAOYSA-N,14947,10,707778,COc1ccc(-c2cc(=O)oc3cc4occ(C)c4cc23)cc1,0.3033685427408159,3.288137532205898,10.838755734193349,1,3.3162412717974017,1.0,10,5,116,2,0.0172413793103448,1,1,yes
ODMZSKOTYRCWSM-ONEGZZNKSA-N,14954,10,6031997,Cc1c(/C=C/C(=O)c2ccc(Cl)s2)cnn1C,0.467061531510571,6.209588176408372,13.295010951395016,1,6.445124279651448,1.0,10,10,109,2,0.018348623853211,0,2,yes
FCNAJDGANREKAH-UHFFFAOYSA-N,14957,10,51361380,O=C(Nc1ccc2c(c1)OCCO2)C(c1cc2ccccc2o1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,1.2279170756652276,4.2,3.4204264141571925,1,4.2,1.0,10,10,45,1,0.0222222222222222,1,0,yes
YJHAKBFQXQBSNZ-UHFFFAOYSA-N,14962,10,929947,CC(C)c1nc2sc3c(=O)[nH]c(=S)[nH]c3c2c2c1CCC2,0.2999362187745102,3.1,10.33553070938244,1,3.1,1.0,10,9,78,1,0.0128205128205128,1,0,yes
JKSMLLRPARGTLT-UHFFFAOYSA-N,14982,10,2304945,N/C(=N\c1ccc(Cl)cc1)c1ccccc1,0.3686416060319195,5.9,16.00470457881289,1,5.9,1.0,10,5,99,1,0.0101010101010101,1,0,yes
SDUDVBOOLFKHKQ-DHZHZOJOSA-N,15002,10,24819145,COC(=O)c1ccc(/C=C/c2c(-c3ccsc3)sc3ccccc23)cc1,0.6167090565001835,4.580909553415054,7.427991376373912,1,4.609013293006558,1.0,10,10,50,2,0.04,1,1,yes
CENBNVWUXGWPJQ-UHFFFAOYSA-N,15012,10,764372,S=c1[nH]nc(COc2ccc(Cl)cc2)n1C1CCCCC1,0.3207814749205525,4.890050688921592,15.24418045067192,1,4.890050688921592,1.0,10,7,95,1,0.0105263157894736,0,1,yes
OKIHZEJBYXVLFJ-UHFFFAOYSA-N,15018,10,1490175,CCCn1nnnc1-c1cccc(Cl)c1,0.2706165641613905,3.6,13.302955091296734,1,3.6,1.0,10,10,92,1,0.0108695652173913,1,0,yes
ILAAJMWXHYLNQV-ZHZULCJRSA-N,15025,10,5336094,CCOC(=O)/C(=C\c1ccccc1)C(=O)c1cc(C(C)=O)c(Nc2ccccc2)s1,1.148435109769573,7.062600919984461,6.149760539279865,1,9.9,1.0,10,5,103,4,0.0388349514563106,3,1,yes
ZOKBHFIHDFACHC-UHFFFAOYSA-N,15027,10,2816888,Nc1c(C(=O)c2ccccc2)sc2nsc(SCCN3CCCC3)c12,5.16095300044075,78.2,15.152240292310676,1,225.4,1.0,10,7,99,3,0.0303030303030303,1,2,yes
CXHHABRILOGBPI-UHFFFAOYSA-N,15045,10,1483604,Cc1ccc(C(=O)OCCn2cc(C#N)c(=O)[nH]c2=O)cc1,0.3890435109657068,4.9,12.594992235796274,1,4.9,1.0,10,9,96,1,0.0104166666666666,0,1,yes
DQGNGNICUPBOQI-UHFFFAOYSA-N,15055,10,990304,Cc1ccc(NC(=O)NNC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)c(C#N)c2=O)cc1,1.041123008440918,10.3,9.893163359653586,1,10.3,1.0,10,7,47,2,0.0425531914893617,1,1,yes
QVQRRMIYBOJUJA-UHFFFAOYSA-N,15066,10,3338232,CC(NCCC1(Cc2ccccc2Cl)CCOC(C)(C)C1)c1cccs1,0.349118529173034,10.0,28.64356705353696,1,10.0,1.0,10,10,101,1,0.0099009900990099,1,0,yes
FKEKLPPYILOCOD-UHFFFAOYSA-N,15090,9,4448948,Cc1ccc(NC(=S)NCCN(C2CCCCC2)C2CCCC2)cc1,0.3304049623916679,10.0,30.26588925182613,1,10.0,1.0,9,6,101,1,0.0099009900990099,1,0,yes
JOGOIAOFLXKIBC-WEVVVXLNSA-N,15094,9,2093973,C/C=C/C(=O)OCC(=O)Nc1cc(-c2cc(C)c(C)cc2C)nn1-c1ccccc1,0.3000485527893062,4.5,14.997572753366669,1,5.5,1.0,9,9,88,2,0.0227272727272727,2,0,yes
POZRVZJJTULAOH-LHZXLZLDSA-N,15104,9,28417,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,0.4650345838338979,6.4,13.762417296443411,1,6.4,1.0,9,5,46,1,0.0217391304347826,1,0,yes
JYHAKCTYRCYLCJ-UHFFFAOYSA-M,15133,9,2827167,Cc1ccc(CCS(=O)(=O)c2ccc(C(C)(C)C)cc2)c[n+]1CC(=O)c1ccccc1.[Br-],0.6864543852937679,5.8,8.449213996233548,1,5.8,1.0,9,8,32,1,0.03125,1,0,yes
VHJWYQIJMNAZQQ-UHFFFAOYSA-N,15136,9,135853359,Cc1csc2nc(O)c(C(=O)NC3CCCCC3C)c(=O)n12,0.2984394343974197,3.3724487509804084,11.300278590159282,1,3.3724487509804084,1.0,9,9,97,1,0.0103092783505154,1,0,yes
MZHJDIIALSJEHS-FMIVXFBMSA-N,15144,9,1792254,CN(C(=S)NC(=O)/C=C/c1ccc(F)cc1)C1CCCCC1,0.3982434523261697,3.2,8.035285906920908,1,3.2,1.0,9,7,85,1,0.0117647058823529,0,1,yes
XQJNIXGRPDHYCN-ZHACJKMWSA-N,15147,9,2309780,O=C(/C=C/c1ccccc1)NC(=O)c1ccccc1O,0.7329831436126657,7.667636951881845,10.460863962150944,1,13.564738309498976,1.0,9,6,96,2,0.0208333333333333,0,2,yes
OMCWOAKHIAGEQH-UHFFFAOYSA-N,15185,9,760050,CCc1cc2c(=O)n(-c3ccc(Br)cc3)cnc2s1,0.4431719909145426,5.626101011556205,12.695073531037057,1,6.455830466162497,1.0,9,6,118,2,0.0169491525423728,0,2,yes
OJVAWLNJXXDFMJ-MFOYZWKCSA-N,15204,9,53356610,Cc1ccc(C2/C=C\CC(NC(=O)OCC3c4ccccc4-c4ccccc43)CC(=O)N2Cc2ccccc2)cc1,0.4926278817849961,3.428656230163415,6.959931333443744,1,3.428656230163415,1.0,9,9,50,2,0.04,1,1,yes
YDHCCEYOSMVWFD-UHFFFAOYSA-N,15208,9,16192289,Cc1ccc(-n2cc(CNC(C)c3cnn(C)c3)c(-c3ccc(F)cc3)n2)cc1,0.3683645429682137,6.45,17.50982857369248,1,7.4,1.0,9,9,120,2,0.0166666666666666,2,0,yes
CKSHVWNNEOXYEG-UHFFFAOYSA-N,15241,9,9547771,COc1ccc(COc2cc(-c3cccc(OC)c3)nc3ccc(NC(=O)C(C)C)cc23)cc1,0.5675204448638544,4.241702990393099,7.4740972396345375,1,6.3,1.0,9,9,102,5,0.0490196078431372,4,1,yes
KZOWNALBTMILAP-JBMRGDGGSA-N,15270,9,25050,Cl.N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,0.7758482969519459,4.04522655365143,5.213940108580249,1,5.6207479183006805,1.0,9,4,60,5,0.0833333333333333,5,0,yes
GELRVIPPMNMYGS-UHFFFAOYSA-N,15272,9,9951025,Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,0.4733181663464949,7.9,16.690675663221356,1,7.9,1.0,9,5,62,1,0.0161290322580645,1,0,yes
WYWKLODTCMKACH-UHFFFAOYSA-N,15290,9,5060860,CC1CC1C(=O)OCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,1.6640260227701211,9.027456466116446,5.425069285327849,1,17.236960282788754,1.0,9,7,57,5,0.087719298245614,1,4,yes
AHCFQUJHOPVTAL-QPJJXVBHSA-N,15309,9,6247192,COc1cc(/C=C/C(=O)c2c(O)ccc3c(C)cc(=O)oc23)ccc1O,0.5331463604896188,7.3,13.692300165560528,1,7.3,1.0,9,7,112,1,0.0089285714285714,0,1,yes
AICOOYUNZWHBSR-UHFFFAOYSA-M,15311,9,12200045,CCOC(=O)c1ccc2c(c1)[n+](CC)c(C)n2-c1ccccc1.[I-],0.3008350940157708,5.3,17.617625421461486,1,6.8,1.0,9,6,116,2,0.0172413793103448,2,0,yes
RIKAPEWXLIVMBG-UHFFFAOYSA-M,15324,9,16682247,Brc1ccc(-c2c[n+]3c(n2-c2ccccc2)SCC3)cc1.[Br-],0.3693006079571106,6.2,16.788491181471457,1,6.9,1.0,9,8,92,3,0.0326086956521739,3,0,yes
PVIGBURMCMAKTI-UHFFFAOYSA-M,15348,9,16681788,COc1ccc(C(=O)C[n+]2cccc(Br)c2)cc1.[Br-],0.351229227941025,9.6,27.332577235320343,1,9.6,1.0,9,6,109,1,0.0091743119266055,1,0,yes
SVYKDQBBCIEHFW-UHFFFAOYSA-N,15356,9,18109531,O=C(Nc1ncccc1O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.5950655313193804,12.170351057342078,7.630000660396194,1,24.58140422936831,1.0,9,6,70,4,0.0571428571428571,3,1,yes
JHHYYAQRLLGMSW-UHFFFAOYSA-N,15360,9,3180452,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccccc1)C(=O)c1ccc(-c2ccccc2)[nH]1,0.395804528242491,4.982756753336981,12.588933167243296,1,5.320974695991311,1.0,9,9,110,3,0.0272727272727272,2,1,yes
HSXYDJFTGOBXIG-UHFFFAOYSA-N,15361,9,3616869,O=C(Cc1ccccn1)c1ccc(F)cc1,1.0104931915573174,7.515742930756339,7.437697743587448,1,7.515742930756339,1.0,9,6,63,2,0.0317460317460317,1,1,yes
AIHKWIXQHKFLRS-UHFFFAOYSA-N,15387,9,1480226,COc1ccc(NC(=O)c2sccc2SCc2cccc(C(F)(F)F)c2)cc1,0.6731935986635453,5.700446328553928,8.46776668683528,1,6.5,1.0,9,8,104,4,0.0384615384615384,3,1,yes
LZDOXAAFZQJGPI-UIOOFZCWSA-N,15388,9,16195657,Cc1cccc(CCN2C3=NC[C@H](Cc4ccc(O)cc4)N3C[C@@H]2CCCNC(=O)C2CCC2)c1,0.2417653151399149,4.5,18.61309178033148,1,4.5,1.0,9,9,58,1,0.0172413793103448,1,0,yes
CXTHNYNLOKLZLJ-LICLKQGHSA-N,15435,9,135458879,COc1cc(/C=N/N(C)c2ccccc2)cc(Cl)c1O,0.476380522518469,3.547959000784327,7.447741528195612,1,5.395918001568654,1.0,9,7,83,2,0.0240963855421686,0,2,yes
ZENDYEIARJRNJW-CMDGGOBGSA-N,15466,9,5866333,C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,0.8501694646976256,10.24938921991083,12.055701416606588,1,11.85174846773115,1.0,9,8,114,3,0.0263157894736842,1,2,yes
JBWXXCYHDDKJIA-UHFFFAOYSA-N,15482,9,5343676,Cn1cc([N+](=O)[O-])cc1-c1nc2ccccc2n1C,0.2412563256570128,3.1,12.849404016901016,1,3.1,1.0,9,8,90,1,0.0111111111111111,1,0,yes
RGUPPVFDUJOBQL-UHFFFAOYSA-N,15487,9,2812861,c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,0.2340766833267822,3.4,14.525154541998692,1,3.4,1.0,9,6,100,1,0.01,1,0,yes
PWSPYDPXLSEQQH-UHFFFAOYSA-N,15540,9,20423,O=C(OCCN1CCCC1)C(O)(c1ccccc1)c1ccccc1,0.4795797456591734,7.050000000000001,14.700370613671158,1,9.4,1.0,9,6,42,2,0.0476190476190476,2,0,yes
SERDXPHPXCGFFY-UHFFFAOYSA-N,15559,9,381392,COc1cc(C2c3cc4c(cc3OC(NNC(N)=O)C2C)OCO4)cc(OC)c1OC,0.7706665479050491,4.504336563235306,5.844728275127193,1,5.395918001568654,1.0,9,9,59,4,0.0677966101694915,4,0,yes
ZWRGSLGTWZRDMP-UHFFFAOYSA-N,15581,9,3586665,NC(=S)NN=C1c2ccccc2-c2cc(Br)ccc21,0.7016630065529553,7.4,10.546373302981754,1,7.4,1.0,9,9,28,1,0.0357142857142857,1,0,yes
SBWFUVLEPGWLNR-UHFFFAOYSA-N,15619,9,4357194,CC(C)Cn1[nH]c2c3c(ccc2c1=O)C(=O)c1ccccc1C3=O,0.4647560527378096,5.633187440989738,12.120740349276696,1,7.0,1.0,9,8,99,3,0.0303030303030303,3,0,yes
STOJBCRSBMZIEX-RVDMUPIBSA-N,15631,9,16745839,CC(=O)/C(C#N)=C1\NC(=O)C(Cc2ccc(C)c(Cl)c2)S1,0.4203734517253121,4.756268143193283,11.31438753725392,1,6.9,1.0,9,9,90,4,0.0444444444444444,4,0,yes
RSOSJAPVHKRDIX-UHFFFAOYSA-N,15640,9,44142441,COc1cc(C#Cc2c(-c3cncn3C)n(C)c3ccc(-c4ccc(OC)nc4)cc23)cc(OC)c1,0.7974137100125042,5.2723353621350935,6.611794224170561,1,7.044670724270187,1.0,9,9,75,2,0.0266666666666666,2,0,yes
OGOKTEXJFLTDMK-UHFFFAOYSA-N,15644,9,24761250,COc1cc(-c2noc(C)c2-c2ccc3[nH]ccc3c2)cc(OC)c1OC,0.5702362761945494,5.95,10.434271280857654,1,8.5,1.0,9,9,40,2,0.05,2,0,yes
LBICDZLPOYIPOY-UHFFFAOYSA-N,15664,9,4318318,CNc1c([N+](=O)[O-])cnn1-c1ccc(C)cc1,0.8116061811739362,38.91805858631391,47.95190018146663,1,38.91805858631391,1.0,9,9,106,1,0.0094339622641509,0,1,yes
UOVKZFDKJDTNPN-UHFFFAOYSA-N,15695,9,380087,COc1cc(C2C3=C(COC3=O)OC(C)(C)Oc3cc4c(cc32)OCO4)cc(OC)c1OC,1.0189708138099955,5.01037395915034,4.917092708883622,1,6.969727418692845,1.0,9,9,59,4,0.0677966101694915,3,1,yes
YSGTUODINYYFMP-UHFFFAOYSA-N,15702,9,7560363,C=CCn1c(C)cc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1C,2.376342916813164,9.0,3.787332180184503,1,9.0,1.0,9,7,27,1,0.037037037037037,1,0,yes
UWWPDVSQXQIDCJ-UHFFFAOYSA-N,15735,9,4331873,CN1c2ccccc2C(C)(C)C12CC(c1ccc(S(=O)(=O)N3CCCCC3)cc1)=NO2,0.2158722041746033,7.1,32.8898295505304,1,7.1,1.0,9,6,62,1,0.0161290322580645,1,0,yes
BTGYUFXPJQQNFK-LHNJWXTRSA-N,15755,9,16239400,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)N/N=C/C1=C(N2CCOCC2)/C(=C\c2ccc([N+](=O)[O-])cc2)CC1,0.4507770872435654,5.676955397483687,12.593708859954312,1,5.676955397483687,1.0,9,6,118,2,0.0169491525423728,1,1,yes
HJJIMFQJQQOUHR-UHFFFAOYSA-N,15764,9,274580,Oc1cccc(C=NN=C2c3ccccc3-c3ccccc32)c1,0.3531121950157463,3.222562139825724,9.12617062030956,1,3.222562139825724,1.0,9,8,59,1,0.0169491525423728,1,0,yes
OEPXXZAIQFTFHD-UHFFFAOYSA-N,15778,9,555231,O=[N+]([O-])c1ccc2cn(-c3ccccc3)nc2c1,1.7611307584580285,9.581688821677597,5.440645889386952,1,15.363377643355197,1.0,9,7,54,2,0.037037037037037,0,2,yes
IFEPVEYUDTWHND-UHFFFAOYSA-N,15805,9,9587488,Cc1ccc(/C(N)=N/OC(=O)N2CCOCC2)cc1,0.3189591710541189,4.721428251372572,14.802610113917906,1,4.721428251372572,1.0,9,6,110,1,0.009090909090909,1,0,yes
MIUJHQDOKLUNNU-UHFFFAOYSA-N,15842,9,3827460,CCc1ccc(C(=O)CCC2CCCCC2=O)cc1,0.7321400348609864,8.672011073949623,11.844743711626428,1,8.768366752549062,1.0,9,5,101,2,0.0198019801980198,1,1,yes
LGTBXICMNATFMA-UHFFFAOYSA-N,15852,9,1630687,Cc1cc(C)c2nc(C(F)(F)F)nc(NCCCN3CCCC3=O)c2c1,0.3391802039771524,3.574795676039233,10.539517442710292,1,3.574795676039233,1.0,9,7,114,1,0.0087719298245614,1,0,yes
QDMPSMVTOCCVGU-UHFFFAOYSA-N,15857,9,2765914,N#CCSc1sc(C#N)c(NC(=O)Cc2ccccc2)c1-c1ccccc1,0.3337585951766718,5.4,16.17935860840247,1,5.4,1.0,9,8,110,1,0.009090909090909,1,0,yes
GISMNWZLKDONAA-UHFFFAOYSA-N,15862,9,98148,Nc1ccc(C=C2C=Cc3ccccc32)cc1,0.8329791555470999,12.965191864880238,15.564845504885067,1,12.965191864880238,1.0,9,9,43,1,0.0232558139534883,0,1,yes
CZGQAAPRJNKZGS-UHFFFAOYSA-N,15865,9,2726646,CC(C)(C)C(=O)OCc1nc(-c2ccc(Cl)cc2)cs1,0.8012611657842946,10.67406795151577,13.32158403192762,1,14.3141713652724,1.0,9,6,92,2,0.0217391304347826,0,2,yes
YFAHCXLJNIZRAU-UHFFFAOYSA-N,15879,9,2308215,CC1=CC(=C(C#N)c2nc3ccccc3s2)C=C(C)N1Cc1ccco1,0.8279415916811621,6.004832359384561,7.252724612120953,1,6.295237668496762,1.0,9,5,114,3,0.0263157894736842,2,1,yes
FMLLEKBBEOZUAZ-UHFFFAOYSA-N,15880,9,3743058,Cc1ccc2c(c1)C(=O)C(NC(=O)c1ccc(Cl)c(Cl)c1)CS2,0.3838119726492954,5.636807198067254,14.686376662923523,1,5.781340715966415,1.0,9,6,116,2,0.0172413793103448,1,1,yes
NGSJEMXPVFIVJG-UHFFFAOYSA-N,15889,9,44202190,CN(C)c1ccc(-c2cc(=O)c3cc(C#CC4(O)CCCCC4)ccc3o2)cc1,23.37081945075737,246.4666666666667,10.545914625970871,1,731.2,1.0,9,9,55,3,0.0545454545454545,3,0,yes
PTMKTZCMJGNIOU-UHFFFAOYSA-N,15899,9,4364116,COc1cc2c(cc1OC)C1Cc3c(cnc4c(-c5ccsc5)cnn34)C(=O)N1CC2,0.3072901886732178,4.0,13.017011761002651,1,4.0,1.0,9,9,112,1,0.0089285714285714,1,0,yes
YAIYZBXJEQCEIX-UHFFFAOYSA-N,15922,9,12005900,Cc1ccc(S(=O)(=O)N(CCCO)CC(O)CON=C2c3ccccc3-c3ccccc32)cc1,0.4080083373404041,5.564540439117674,13.638300813630533,1,5.564540439117674,1.0,9,7,112,1,0.0089285714285714,1,0,yes
OELBZQOZNAUVLO-UHFFFAOYSA-N,15929,9,135497979,CC1=NCCc2c1[nH]c1ccccc21.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0.2640421818937783,5.3,20.07255038565065,1,5.3,1.0,9,7,70,1,0.0142857142857142,1,0,yes
XCBFJWYJNYAKFM-UHFFFAOYSA-N,15942,9,56603509,C=CC(=O)Nc1cccc(N(C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1.O=C(O)C(F)(F)F,1.0666232987946471,4.796371556949914,4.496781161981105,1,6.295237668496763,1.0,9,4,42,2,0.0476190476190476,2,0,yes
NECJBLRIDPENKU-UHFFFAOYSA-N,16021,9,1484996,CSc1nccc(-c2nn(-c3ccc(C)cc3)ccc2=O)n1,0.6295729932692381,7.15,11.356903927647178,1,7.5,1.0,9,6,104,2,0.0192307692307692,2,0,yes
REHVFFROLQVHGZ-UHFFFAOYSA-N,16022,9,2809820,Cc1nn(-c2ccccc2)c2nc(N)c(C#N)c(-c3ccc(C(C)(C)C)cc3)c12,0.4944965766088369,6.142674510714315,12.422076918792044,1,9.250145145546265,1.0,9,9,85,2,0.0235294117647058,2,0,yes
WELSMVLUXXTQGR-DYTRJAOYSA-N,16034,9,5395450,CC(=O)/C(=N\Nc1ccccc1)Sc1cccc2cccnc12,0.75680242359021,13.864511531808349,18.319856146913768,1,13.864511531808349,1.0,9,5,115,1,0.008695652173913,1,0,yes
NODKTAFDLVLLRV-XLNRJJMWSA-N,16052,9,9717959,CCOC(=O)/C(=N\Nc1ncnc2ccccc12)c1ccc(C)cc1,0.5124815017859923,4.523129084052299,8.825936288996276,1,4.946258168104599,1.0,9,6,104,2,0.0192307692307692,1,1,yes
AURFQIWFVGKEKU-UHFFFAOYSA-N,16066,9,752487,COc1ccc(C2=CC(=O)OC3(CCCC3)O2)cc1,0.2066406259515618,4.7,22.744801407549527,1,4.7,1.0,9,5,114,1,0.0087719298245614,1,0,yes
AXBIALVJPYXKJH-UHFFFAOYSA-N,16131,8,11841739,Cc1ccc(NC(=O)C(C)c2ccc(-c3ccccc3)c(F)c2)cc1,0.8778523807491897,6.5,7.404433982912565,1,6.5,1.0,8,7,49,1,0.0204081632653061,1,0,yes
NCHPTARNIGATTI-UHFFFAOYSA-N,16158,8,805484,Cc1ccccc1NC(=S)c1ccc2ccccc2n1,0.8225336213710958,6.972902306361671,8.477346244811752,1,8.318706919085008,1.0,8,7,81,3,0.037037037037037,1,2,yes
RQBHYALYYSCIKB-RCCKNPSSSA-N,16189,8,6390219,O=C(N/N=C(\Cc1ncc[nH]1)c1ccccc1)c1ccncc1,0.6740936630664904,9.00240498327733,13.354828084757358,1,10.2,1.0,8,6,77,2,0.0259740259740259,2,0,yes
NNMVBUUQSZHUBT-UHFFFAOYSA-N,16191,8,46829230,CN(Cc1cccc(-c2ccncc2)c1)C(=O)Oc1ccccc1Cl,1.105729980784314,5.55,5.019308598346304,1,7.6,1.0,8,6,13,2,0.1538461538461538,2,0,yes
GJANYQFETOVQHN-UHFFFAOYSA-N,16193,8,148870,CCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)c(OC)c1.CS(=O)(=O)O,1.6744996100956744,6.697505445403066,3.999705586685921,1,6.8,1.0,8,7,21,2,0.0952380952380952,2,0,yes
MNPLIUSEUITYQS-UHFFFAOYSA-N,16210,8,1483025,O=c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cn1Cc1ccc(Cl)c(Cl)c1,0.4106065198339222,7.3,17.778577902154662,1,7.3,1.0,8,6,93,1,0.010752688172043,1,0,yes
JUUBFXIMFOJFOF-UHFFFAOYSA-N,16227,8,327404,CCc1nc(N)nc(N)c1-c1ccc(Cl)c([N+](=O)[O-])c1,0.7972590107632922,3.849478411311551,4.82839122461103,1,6.0,1.0,8,8,48,5,0.1041666666666666,5,0,yes
LZPLSGPBELCVGY-UHFFFAOYSA-N,16267,8,1277147,CC(=O)c1c(C(C)=O)c(C)n(-c2nc(-c3ccccc3)c(C)s2)c1C,0.2785331317301879,3.737797365669953,13.41957900107452,1,3.765901105261456,1.0,8,6,116,2,0.0172413793103448,1,1,yes
DYMWDFDNPDHJPE-ACAGNQJTSA-N,16284,8,2321190,COc1cc(/C=C2\SC(=S)N(Nc3ncc(C(F)(F)F)cc3Cl)C2=O)ccc1O,0.5718661655852452,3.95,6.907210528808936,1,4.1,1.0,8,6,39,2,0.0512820512820512,2,0,yes
WEXBZFNAXBELQT-UHFFFAOYSA-N,16310,8,4852475,CCN(Cc1ccccc1)CC(O)COC(c1ccc(OC)cc1)c1ccc(OC)cc1,0.318876350741447,4.0,12.544047216732295,1,4.0,1.0,8,8,78,1,0.0128205128205128,1,0,yes
AJZXPBSDWPVYBE-UHFFFAOYSA-N,16382,8,2764806,COc1ccc(N2CCN(c3cnc4ccccc4n3)CC2)cc1,0.9018113286614574,6.452639700143197,7.155199203053632,1,9.346500824145703,1.0,8,8,88,5,0.0568181818181818,1,4,yes
QKWSECLFKYYXOE-UHFFFAOYSA-N,16389,8,49790845,Cc1nc2c(OCc3ccc(C#N)cc3)cccn2c1N(C)Cc1cccs1,0.61985360158029,4.550000000000001,7.340442950399856,1,4.9,1.0,8,8,52,2,0.0384615384615384,1,1,yes
MGCRKOYPGOEUKI-UHFFFAOYSA-N,16407,8,4202821,O=S(=O)(c1ccccc1)N1CCC(O)(CSc2ccc(Cl)cc2)CC1,0.8947832919392323,8.1,9.052471221769412,1,8.1,1.0,8,6,85,1,0.0117647058823529,1,0,yes
XLJIOWGHEOBBIN-UHFFFAOYSA-N,16419,8,2386027,O=c1c(Cl)c(N2CCCCC2)cnn1-c1nc2ccccc2[nH]1,1.1307313324629704,5.233333333333333,4.628273032758395,1,7.1,1.0,8,6,91,3,0.0329670329670329,2,1,yes
VYBHBUBYVYGEAG-UHFFFAOYSA-N,16431,8,3385158,O=c1[nH][nH]c(-c2ccccc2)c1/C=N/c1ccc(F)cc1F,0.3865230575511914,10.0,25.87167778128111,1,10.0,1.0,8,8,111,1,0.009009009009009,1,0,yes
CRCULXSPQDQITI-UHFFFAOYSA-N,16433,8,666052,Clc1ccc(-c2nn3cnnc3s2)c(Cl)c1,0.8144906416219766,41.81836451215706,51.342965008020194,1,41.81836451215706,1.0,8,4,129,1,0.0077519379844961,0,1,yes
YWDVXRJHWGVKPF-UHFFFAOYSA-N,16445,8,4092730,Cc1ccc(NC(=S)NCC2CCN(C(C)c3ccccc3)C2)cc1C,0.289515781644961,4.552805813823551,15.725587696655332,1,4.552805813823551,1.0,8,6,126,1,0.0079365079365079,1,0,yes
GELJBFGLYUGPTD-UHFFFAOYSA-N,16453,8,20936222,CCN(c1cccc(C)c1)S(=O)(=O)c1ccc(-c2cc(C)no2)s1,0.7321337700765539,6.995335178991604,9.554722736338404,1,9.8,1.0,8,7,106,4,0.0377358490566037,3,1,yes
RKFALKGSYROJBO-UHFFFAOYSA-N,16455,8,2814286,CC(C)(CC(=O)O)CC(=O)Nc1ccc(Oc2ccc(C(C)(C)C)cc2)nc1,0.1854782017441862,1.8,9.704644443785268,1,3.6,1.0,8,6,99,2,0.0202020202020202,2,0,yes
LSGZNFYSHVXPEG-UHFFFAOYSA-N,16457,8,4586303,COc1ccnc(/N=C/NOCc2ccc(Cl)cc2)c1C#N,0.2747406083175768,4.625072572773131,16.83432456925676,1,4.625072572773131,1.0,8,8,100,1,0.01,0,1,yes
YFTUTFOMSJUNFY-SOFGYWHQSA-N,16467,8,5929477,CN(C)/C=C/C(=O)c1cnc(-c2ccccn2)s1,0.7070781576395362,6.116190134797411,8.64994918696867,1,8.093877002352981,1.0,8,8,110,5,0.0454545454545454,1,4,yes
BTUHQEOLTFELNK-UHFFFAOYSA-N,16487,8,931425,CC(=O)CC(C)(C)Nc1nc2ccc([N+](=O)[O-])cc2o1,0.5765419287233158,6.214941269663896,10.779686541490836,1,6.455830466162497,1.0,8,7,108,2,0.0185185185185185,1,1,yes
JOMRIBVJEUONEL-UHFFFAOYSA-N,16537,8,675453,Cc1ccc(-c2csc3ncnc(-n4nnc5ccccc54)c23)cc1,0.3364879332285391,3.2,9.509999271880556,1,3.2,1.0,8,7,112,1,0.0089285714285714,1,0,yes
LIEBNEQNPMWFSP-UHFFFAOYSA-N,16558,8,1839872,O=c1c(Cl)c(N2CCN(c3ccc(F)cc3)CC2)cnn1-c1nc2ccccc2s1,0.87358789939154,10.26723286409591,11.75294766702596,1,15.813037476819249,1.0,8,5,120,2,0.0166666666666666,0,2,yes
KDRGIKMPAHJJKV-XDJHFCHBSA-N,16607,8,6379939,COc1ccc(C(=O)/C(C#N)=N/Nc2ccc([N+](=O)[O-])cc2)cc1,0.9887952983696328,10.8,10.92238203175874,1,10.8,1.0,8,4,105,1,0.0095238095238095,1,0,yes
